title,description,email,url,thumbnail,Keyword1,Keyword2,Keyword3
Texas A&M Health Science Center Rangel College of Pharmacy - Industry Pharmacists Organization,"IPhO Student Chapters are dedicated to enhancing student pharmacists' understanding of the pharmaceutical industry by: ● Advocating the roles that industry pharmacists play in drug development, appropriate medication use, and other aspects of the industry ● Creating opportunities for student pharmacists to connect with industry pharmacists through virtual events set by the chapter in collaboration with the IPhO website. ● Providing opportunities to participate in industry-focused scholarly activity ● Collaborating with IPhO National to create and distribute industry-focused resources and materials that are targeted to student pharmacists. ● Working with IPhO National, Region officers, and local pharmacy school faculty/administration to promote access to industry-focused internships and other experiential opportunities.",,https://getinvolved.tamu.edu/org/1009,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Industry,Pharmacists,Ipho
Texas A&M Health Science Center Rangel College of Pharmacy AMCP Student Pharmacist Chapter,"The mission is to promote sound managed care pharmacy principles through education and professional development of its student pharmacist members. The purposes of this organization are: a) To encourage the education and support the advancement of managed care pharmacy b) To enhance the common academic and professional interests of the organization members c) To offer professional opportunities and leadership within managed care pharmacy d) To establish, develop, promote, and conduct educational programs relating to and improving health, especially as it relates to the delivery of pharmacy services through managed care pharmacy e) To undertake other activities as may be appropriate or desirable, in furtherance of the Chapters' and/or AMCP's purposes, so far as permitted by the rules and regulations of the Texas A&M Health Science Center Irma Lerma Rangel College of Pharmacy. The Chapter shall do no act which requires occupational or professional licensing under state law.",tofili@tamu.edu,https://getinvolved.tamu.edu/org/amcp,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Law,Traditions,Outreach
Texas A&M Health Science Center School of Nursing Round Rock Class Council,"The purposes of the Class Council are to enhance the educational experience by providing opportunities for networking among students, to represent the interests of students to the administration of the School of Nursing (SON), to promote the nursing profession, to develop community outreach through service activities, and to assist students in developing leadership skills.",,https://getinvolved.tamu.edu/org/1295,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Nursing,Class,School
The Texas A&M HECM Pre-Dental Association,"The purpose of The Texas A&M HECM Pre-Dental Association is to provide a supportive and enriching environment for students aspiring to pursue careers in dentistry. Through educational activities, professional development, and community service initiatives, we aim to cultivate a passion for dentistry and a strong foundation of knowledge, skills, and ethical principles necessary to succeed in dental school.",hecmpredental@gmail.com,https://getinvolved.tamu.edu/org/2732,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Dental,Hecm,Pre
Texas A&M Horsemen's Association,The purpose of this organization shall be to provide a social and educational environment for those students sharing a common interest in the equine industry while promoting leadership through organizational activities and offering networking opportunities.,aggiehorsemens@gmail.com,https://getinvolved.tamu.edu/org/aggiehorsemen,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Association,Common,Educational
Texas A&M HOSA - Future Health Professionals,"The mission and purpose of the Texas A&M chapter is to promote health care careers and/or health care related careers. As HOSA is a national student organization which is endorsed and promoted by the U.S. Department of Education. The two-fold mission and purpose of HOSA is to promote career opportunities in the healthcare industry, and enhance the quality of healthcare to all people. HOSA's goal is to encourage students to join and be actively involved in the Health Science Technology Education (HSTE) and HOSA partnership. HOSA is a unique organization that promotes leadership development, motivation, and recognition exclusively for secondary, postsecondary, collegiate students, as well as adults.",tamuhosa1@gmail.com,https://getinvolved.tamu.edu/org/hosa,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Hosa,Health,Purpose
Texas A&M Ice Hockey Team,To participate in collegiate ice hockey against other colleges and universities around Texas and the United States and to promote the game of ice hockey throughout Texas.,tamuicehockey@gmail.com,https://getinvolved.tamu.edu/org/ice-hockey,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Ice,Hockey,Universities
Texas A&M IHSA Equestrian Team,"The primary purpose of the Texas A&M IHSA Equestrian Team is to compete within the intercollegiate horse show community. Through regular practice and competition, the team hopes to develop its members' horsemanship, sportsmanship, and educational enrichment. The team also encourages its members to develop strong leadership and interpersonal skills within Texas A&M University, the local community, and among fellow competitive teams. Following Intercollegiate Horse Show Association (IHSA) guidelines, this organization will be open to undergraduate students for four years of eligibility within a five-year period and graduate students who competed in the IHSA as an undergraduate student.",aggieihsa@gmail.com,https://getinvolved.tamu.edu/org/ihsa,https://getinvolved.tamu.edu/storage/organizations/1016/images/icon.jpeg,Ihsa,Team,Equestrian
Texas A&M Iron Spikes,"Texas A&M Iron Spikes is the premier social, spirit and service men's organization on campus. We have a unique brotherhood consisting of members from all walks of life and from across the country. We strive to develop our members into leaders who are strongly grounded in their community. We are actively involved with our philanthropy, Big Brothers Big Sisters of the Brazos Valley, and our members are strongly encouraged to serve as mentors to underprivileged youth in the community through their Big Brothers program. Beyond that, we organize various community service events to support and raise awareness for the program, including our annual golf tournament.",Ironspikes24@gmail.com,https://getinvolved.tamu.edu/org/ironspikes,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Members,Big,Community
Journal of Law & Civil Governance at Texas A&M,"The Texas A&M Journal of Law & Civil Governance is a forum for the rigorous debate and discussion of leading policy issues. Drawing its inspiration from the well-known principle of classical theorist John Locke--""Where the law ends, tyranny begins""--the Journal seeks to explore this intersection between the law, government, and the flourishing of civil society. To that end, the Journal publishes conservative and libertarian scholarship on such issues as constitutional interpretation, federalism, civil liberties, criminal justice reform, economics, life, and religious liberty. Through these publications, the Journal seeks to connect top law students with jurists, scholars, elected officials, and legal experts across the nation in a common mission to advance the rule of law and develop our nation's future leaders. The Journal will publish two issues per year: one issue in the fall and one issue in the spring.",eic-jlcg@law.tamu.edu,https://getinvolved.tamu.edu/org/jlcg,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Law,Traditions,Outreach
